"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/16/2020","AQS","390530004","1","2","ppb","3","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/17/2020","AQS","390530004","1","5","ppb","7","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/18/2020","AQS","390530004","1","2","ppb","3","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/19/2020","AQS","390530004","1","2","ppb","3","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/20/2020","AQS","390530004","1","2","ppb","3","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/21/2020","AQS","390530004","1","8","ppb","11","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/22/2020","AQS","390530004","1","22","ppb","31","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/23/2020","AQS","390530004","1","7","ppb","10","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/24/2020","AQS","390530004","1","3","ppb","4","Cheshire Elem","20","83.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/25/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/26/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/27/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/28/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/29/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/30/2020","AQS","390530004","1","1","ppb","1","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"01/31/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"02/01/2020","AQS","390530004","1","1","ppb","1","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
"02/02/2020","AQS","390530004","1","0","ppb","0","Cheshire Elem","23","96.0000","42401","Sulfur dioxide","38580","Point Pleasant, WV-OH","39","Ohio","053","Gallia","38.95018","-82.12211"
